,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.97,29833.15,7.0
1,10.0,10.26,3481.22,8.0
2,20.0,19.96,1885.82,12.0
3,30.0,33.4,1866.86,15.0
4,40.0,40.32,1863.1,19.0
5,50.0,48.71,1758.14,32.0
6,60.0,59.65,1717.79,46.0
