,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.78,907.0,8.0
1,10.0,10.34,880.5,11.0
2,20.0,20.23,762.88,12.0
3,30.0,34.42,732.55,13.0
4,40.0,42.15,647.79,14.0
5,50.0,49.3,583.73,15.0
6,60.0,55.94,443.68,16.0
