,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.75,441.24,6.0
1,10.0,12.43,418.09,7.0
2,20.0,24.89,414.26,8.0
3,30.0,24.89,414.26,8.0
4,40.0,35.81,80.0,9.0
5,50.0,35.81,80.0,9.0
6,60.0,74.47,60.0,10.0
