,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.81,290.44,11.0
1,10.0,9.49,178.79,17.0
2,20.0,9.49,178.79,17.0
3,30.0,9.49,178.79,17.0
4,40.0,69.35,50.0,18.0
5,50.0,69.35,50.0,18.0
6,60.0,69.35,50.0,18.0
