,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.13,37690.03,8.0
1,10.0,10.72,25350.42,9.0
2,20.0,19.57,12879.43,12.0
3,30.0,30.01,2749.33,15.0
4,40.0,40.59,2682.66,32.0
5,50.0,49.78,2682.45,44.0
6,60.0,60.41,2681.31,59.0
