,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.19,390.99,8.0
1,10.0,5.19,390.99,8.0
2,20.0,16.97,322.31,9.0
3,30.0,31.36,231.09,10.0
4,40.0,39.03,219.3,11.0
5,50.0,39.03,219.3,11.0
6,60.0,77.23,70.0,12.0
