,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.77,750.87,3.0
1,10.0,10.58,447.49,6.0
2,20.0,13.9,275.6,7.0
3,30.0,31.32,120.0,8.0
4,40.0,31.32,120.0,8.0
5,50.0,31.32,120.0,8.0
6,60.0,74.48,110.0,9.0
