,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.63,788.85,6.0
1,10.0,9.69,660.81,8.0
2,20.0,15.11,500.65,11.0
3,30.0,15.11,500.65,11.0
4,40.0,61.0,60.0,12.0
5,50.0,61.0,60.0,12.0
6,60.0,61.0,60.0,12.0
