,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.92,501.51,5.0
1,10.0,8.9,152.43,7.0
2,20.0,11.83,150.72,8.0
3,30.0,11.83,150.72,8.0
4,40.0,62.63,50.0,9.0
5,50.0,62.63,50.0,9.0
6,60.0,62.63,50.0,9.0
