,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.74,677.24,7.0
1,10.0,9.05,617.04,9.0
2,20.0,20.72,580.3,13.0
3,30.0,29.42,424.25,18.0
4,40.0,39.7,272.46,22.0
5,50.0,51.16,200.22,30.0
6,60.0,68.6,70.0,32.0
