,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,1.4,34887.04,5.0
1,10.0,1.4,34887.04,5.0
2,20.0,1.4,34887.04,5.0
3,30.0,48.55,17915.2,6.0
4,40.0,48.55,17915.2,6.0
5,50.0,51.42,17781.13,7.0
6,60.0,55.6,17776.73,8.0
