,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,1.17,58506.66,5.0
1,10.0,12.57,57127.2,6.0
2,20.0,18.28,44341.98,10.0
3,30.0,29.5,36073.8,12.0
4,40.0,41.33,15145.2,13.0
5,50.0,48.59,3908.22,15.0
6,60.0,59.45,3047.72,17.0
