,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.0,49165.01,10.0
1,10.0,9.83,44824.29,12.0
2,20.0,18.66,25307.04,15.0
3,30.0,33.92,25298.02,17.0
4,40.0,38.27,25203.65,20.0
5,50.0,49.46,17893.01,23.0
6,60.0,49.46,17893.01,23.0
