,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.73,679.68,4.0
1,10.0,6.36,499.74,6.0
2,20.0,6.36,499.74,6.0
3,30.0,46.14,495.21,7.0
4,40.0,46.14,495.21,7.0
5,50.0,46.14,495.21,7.0
6,60.0,60.19,361.54,8.0
