,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.06,979.26,7.0
1,10.0,13.35,803.22,8.0
2,20.0,22.2,701.94,10.0
3,30.0,30.44,475.94,13.0
4,40.0,39.95,378.23,15.0
5,50.0,39.95,378.23,15.0
6,60.0,61.08,60.0,16.0
