,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.36,65779.03,5.0
1,10.0,6.36,65779.03,5.0
2,20.0,6.36,65779.03,5.0
3,30.0,37.48,28669.45,6.0
4,40.0,37.48,28669.45,6.0
5,50.0,50.5,28291.35,8.0
6,60.0,60.74,27953.01,9.0
