,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,2.71,63630.84,4.0
1,10.0,11.82,60726.57,5.0
2,20.0,21.14,47933.31,7.0
3,30.0,30.69,12408.81,10.0
4,40.0,39.8,12372.69,22.0
5,50.0,50.1,12361.54,48.0
6,60.0,60.41,12360.79,70.0
