,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.14,56671.08,4.0
1,10.0,8.9,53425.58,5.0
2,20.0,24.35,52122.59,7.0
3,30.0,30.14,25617.07,9.0
4,40.0,36.86,3589.72,12.0
5,50.0,50.86,3514.77,14.0
6,60.0,61.37,3479.59,16.0
