,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.84,65334.19,4.0
1,10.0,8.15,42605.26,5.0
2,20.0,16.17,40849.95,6.0
3,30.0,24.57,36317.62,7.0
4,40.0,24.57,36317.62,7.0
5,50.0,60.67,33381.61,8.0
6,60.0,60.67,33381.61,8.0
