,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.67,512.82,8.0
1,10.0,10.05,317.53,12.0
2,20.0,23.75,225.33,14.0
3,30.0,31.29,225.1,15.0
4,40.0,36.34,216.19,16.0
5,50.0,48.05,202.67,17.0
6,60.0,66.95,187.5,18.0
