,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,7.15,1032.91,6.0
1,10.0,7.15,1032.91,6.0
2,20.0,26.95,952.84,7.0
3,30.0,29.98,791.94,10.0
4,40.0,37.7,201.9,13.0
5,50.0,44.85,180.39,14.0
6,60.0,44.85,180.39,14.0
