,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.78,71551.84,5.0
1,10.0,12.0,33590.83,9.0
2,20.0,20.19,4803.54,19.0
3,30.0,29.74,4667.47,35.0
4,40.0,40.13,4629.47,52.0
5,50.0,49.55,4626.17,73.0
6,60.0,60.09,4626.09,92.0
