,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.03,52053.72,11.0
1,10.0,4.03,52053.72,11.0
2,20.0,19.93,47364.21,12.0
3,30.0,33.93,44644.82,13.0
4,40.0,37.26,40103.75,14.0
5,50.0,50.37,23170.52,18.0
6,60.0,59.85,23130.88,24.0
