,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.27,81280.36,4.0
1,10.0,10.48,59650.82,5.0
2,20.0,10.48,59650.82,5.0
3,30.0,10.48,59650.82,5.0
4,40.0,51.04,58153.97,6.0
5,50.0,51.04,58153.97,6.0
6,60.0,68.06,49716.26,7.0
