           lng            lat            alt
 -12.624810034  -50.330072000         15.000
 -12.625603177  -50.330756000         14.900
 -12.627171017  -50.332106000         14.800
 -12.628738857  -50.333438000         14.700
 -12.630288252  -50.334788000         14.600
 -12.631856092  -50.336138000         14.500
 -12.633423932  -50.337488000         14.400
 -12.634991773  -50.338838000         14.300
 -12.636559613  -50.340188000         14.200
 -12.638127453  -50.341538000         14.100
 -12.639695293  -50.342888000         14.000
 -12.641263133  -50.344238000         13.900
 -12.642830973  -50.345588000         13.800
 -12.644398813  -50.346920000         13.700
 -12.645948208  -50.348270000         13.600
 -12.647516049  -50.349620000         13.500
 -12.649083889  -50.350970000         13.400
 -12.650651729  -50.352320000         13.300
 -12.652219569  -50.353670000         13.200
 -12.653787409  -50.355020000         13.100
 -12.654562107  -50.355686000         13.000
