           lng            lat            alt
 -12.628831083  -50.358062000         15.000
 -12.628738857  -50.357504000         14.900
 -12.628535960  -50.356388000         14.800
 -12.628333063  -50.355290000         14.700
 -12.628130166  -50.354174000         14.600
 -12.627927269  -50.353058000         14.500
 -12.627724372  -50.351960000         14.400
 -12.627521475  -50.350844000         14.300
 -12.627318578  -50.349728000         14.200
 -12.627115681  -50.348630000         14.100
 -12.626912784  -50.347514000         14.000
 -12.626709888  -50.346398000         13.900
 -12.626506991  -50.345300000         13.800
 -12.626304094  -50.344184000         13.700
 -12.626101197  -50.343086000         13.600
 -12.625898300  -50.341970000         13.500
 -12.625695403  -50.340854000         13.400
 -12.625492506  -50.339756000         13.300
 -12.625289609  -50.338640000         13.200
 -12.625086712  -50.337524000         13.100
 -12.624976041  -50.336984000         13.000
