           lng            lat            alt
 -12.654562107  -50.355686000         15.000
 -12.653713628  -50.355074000         14.900
 -12.651998227  -50.353832000         14.800
 -12.650301271  -50.352590000         14.700
 -12.648585869  -50.351348000         14.600
 -12.646870467  -50.350106000         14.500
 -12.645173511  -50.348864000         14.400
 -12.643458109  -50.347622000         14.300
 -12.641742708  -50.346380000         14.200
 -12.640045751  -50.345156000         14.100
 -12.638330350  -50.343914000         14.000
 -12.636614948  -50.342672000         13.900
 -12.634917992  -50.341430000         13.800
 -12.633202590  -50.340188000         13.700
 -12.631487189  -50.338946000         13.600
 -12.629790232  -50.337704000         13.500
 -12.628074831  -50.336462000         13.400
 -12.626359429  -50.335220000         13.300
 -12.624662473  -50.333978000         13.200
 -12.622947071  -50.332736000         13.100
 -12.622098593  -50.332124000         13.000
