           lng            lat            alt
 -12.624810034  -50.330072000         15.000
 -12.624773144  -50.330216000         14.900
 -12.624699363  -50.330486000         14.800
 -12.624607137  -50.330774000         14.700
 -12.624533357  -50.331044000         14.600
 -12.624459576  -50.331332000         14.500
 -12.624367350  -50.331602000         14.400
 -12.624293569  -50.331872000         14.300
 -12.624201343  -50.332160000         14.200
 -12.624127563  -50.332430000         14.100
 -12.624053782  -50.332718000         14.000
 -12.623961556  -50.332988000         13.900
 -12.623887775  -50.333258000         13.800
 -12.623813995  -50.333546000         13.700
 -12.623721769  -50.333816000         13.600
 -12.623647988  -50.334104000         13.500
 -12.623555762  -50.334374000         13.400
 -12.623481981  -50.334662000         13.300
 -12.623408201  -50.334932000         13.200
 -12.623315975  -50.335202000         13.100
 -12.623279084  -50.335346000         13.000
