           lng            lat            alt
 -12.622098593  -50.332124000         15.000
 -12.622356825  -50.332664000         14.900
 -12.622910181  -50.333762000         14.800
 -12.623445091  -50.334860000         14.700
 -12.623980001  -50.335958000         14.600
 -12.624514911  -50.337056000         14.500
 -12.625068267  -50.338154000         14.400
 -12.625603177  -50.339252000         14.300
 -12.626138087  -50.340350000         14.200
 -12.626691442  -50.341448000         14.100
 -12.627226353  -50.342546000         14.000
 -12.627761263  -50.343626000         13.900
 -12.628314618  -50.344724000         13.800
 -12.628849528  -50.345822000         13.700
 -12.629384438  -50.346920000         13.600
 -12.629937794  -50.348018000         13.500
 -12.630472704  -50.349116000         13.400
 -12.631007614  -50.350214000         13.300
 -12.631542524  -50.351312000         13.200
 -12.632095880  -50.352410000         13.100
 -12.632354112  -50.352950000         13.000
