           lng            lat            alt
 -12.622098593  -50.332124000         15.000
 -12.622246154  -50.332682000         14.900
 -12.622559722  -50.333816000         14.800
 -12.622873290  -50.334950000         14.700
 -12.623205304  -50.336084000         14.600
 -12.623518872  -50.337200000         14.500
 -12.623832440  -50.338334000         14.400
 -12.624146008  -50.339468000         14.300
 -12.624459576  -50.340602000         14.200
 -12.624773144  -50.341736000         14.100
 -12.625105157  -50.342852000         14.000
 -12.625418725  -50.343986000         13.900
 -12.625732293  -50.345120000         13.800
 -12.626045861  -50.346254000         13.700
 -12.626359429  -50.347388000         13.600
 -12.626672997  -50.348504000         13.500
 -12.626986565  -50.349638000         13.400
 -12.627318578  -50.350772000         13.300
 -12.627632146  -50.351906000         13.200
 -12.627945714  -50.353040000         13.100
 -12.628093276  -50.353598000         13.000
