           lng            lat            alt
 -12.628941754  -50.364146000         15.000
 -12.628831083  -50.363246000         14.900
 -12.628609741  -50.361446000         14.800
 -12.628388399  -50.359664000         14.700
 -12.628167057  -50.357864000         14.600
 -12.627964160  -50.356064000         14.500
 -12.627742818  -50.354282000         14.400
 -12.627521475  -50.352482000         14.300
 -12.627300133  -50.350700000         14.200
 -12.627097236  -50.348900000         14.100
 -12.626875894  -50.347100000         14.000
 -12.626654552  -50.345318000         13.900
 -12.626433210  -50.343518000         13.800
 -12.626230313  -50.341736000         13.700
 -12.626008971  -50.339936000         13.600
 -12.625787629  -50.338136000         13.500
 -12.625566286  -50.336354000         13.400
 -12.625363390  -50.334554000         13.300
 -12.625142047  -50.332772000         13.200
 -12.624920705  -50.330972000         13.100
 -12.624810034  -50.330072000         13.000
