           lng            lat            alt
 -12.628941754  -50.364146000         15.000
 -12.628923309  -50.363984000         14.900
 -12.628923309  -50.363660000         14.800
 -12.628923309  -50.363336000         14.700
 -12.628923309  -50.363012000         14.600
 -12.628904864  -50.362688000         14.500
 -12.628904864  -50.362382000         14.400
 -12.628904864  -50.362058000         14.300
 -12.628886419  -50.361734000         14.200
 -12.628886419  -50.361410000         14.100
 -12.628886419  -50.361104000         14.000
 -12.628886419  -50.360780000         13.900
 -12.628867973  -50.360456000         13.800
 -12.628867973  -50.360132000         13.700
 -12.628867973  -50.359808000         13.600
 -12.628849528  -50.359502000         13.500
 -12.628849528  -50.359178000         13.400
 -12.628849528  -50.358854000         13.300
 -12.628849528  -50.358530000         13.200
 -12.628831083  -50.358224000         13.100
 -12.628831083  -50.358062000         13.000
