           lng            lat            alt
 -12.623020852  -50.333060000         15.000
 -12.623850885  -50.333654000         14.900
 -12.625510951  -50.334842000         14.800
 -12.627171017  -50.336030000         14.700
 -12.628831083  -50.337236000         14.600
 -12.630491149  -50.338424000         14.500
 -12.632151215  -50.339612000         14.400
 -12.633811281  -50.340800000         14.300
 -12.635471347  -50.341988000         14.200
 -12.637131413  -50.343176000         14.100
 -12.638791479  -50.344382000         14.000
 -12.640451545  -50.345570000         13.900
 -12.642111611  -50.346758000         13.800
 -12.643771677  -50.347946000         13.700
 -12.645431743  -50.349134000         13.600
 -12.647091809  -50.350322000         13.500
 -12.648751876  -50.351528000         13.400
 -12.650411942  -50.352716000         13.300
 -12.652072008  -50.353904000         13.200
 -12.653732074  -50.355092000         13.100
 -12.654562107  -50.355686000         13.000
