,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.12,616.08,6.0
1,10.0,3.12,616.08,6.0
2,20.0,28.6,615.98,7.0
3,30.0,28.6,615.98,7.0
4,40.0,33.79,517.67,8.0
5,50.0,50.76,197.77,9.0
6,60.0,56.56,197.46,10.0
