,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.08,750.19,5.0
1,10.0,7.34,712.43,6.0
2,20.0,7.34,712.43,6.0
3,30.0,7.34,712.43,6.0
4,40.0,64.14,277.17,7.0
5,50.0,64.14,277.17,7.0
6,60.0,64.14,277.17,7.0
