,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.07,655.42,5.0
1,10.0,6.07,655.42,5.0
2,20.0,17.33,606.79,6.0
3,30.0,17.33,606.79,6.0
4,40.0,17.33,606.79,6.0
5,50.0,68.12,110.0,7.0
6,60.0,68.12,110.0,7.0
