,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,2.99,801.3,2.0
1,10.0,8.18,697.77,3.0
2,20.0,20.12,682.7,4.0
3,30.0,30.67,671.61,5.0
4,40.0,39.92,648.56,6.0
5,50.0,48.66,590.04,13.0
6,60.0,58.42,300.89,15.0
