,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.17,704.67,6.0
1,10.0,12.06,679.32,7.0
2,20.0,19.24,298.88,11.0
3,30.0,38.44,90.0,12.0
4,40.0,38.44,90.0,12.0
5,50.0,61.21,80.0,13.0
6,60.0,61.21,80.0,13.0
