,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.95,666.16,7.0
1,10.0,9.08,514.5,8.0
2,20.0,17.86,461.32,11.0
3,30.0,31.33,446.38,13.0
4,40.0,40.04,186.74,21.0
5,50.0,40.05,186.54,22.0
6,60.0,66.03,60.0,23.0
