,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.65,435.11,9.0
1,10.0,8.86,225.56,10.0
2,20.0,12.42,177.6,11.0
3,30.0,12.42,177.6,11.0
4,40.0,12.42,177.6,11.0
5,50.0,71.02,70.0,12.0
6,60.0,71.02,70.0,12.0
