,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,0.6,1117.24,3.0
1,10.0,14.74,543.54,4.0
2,20.0,20.88,535.62,5.0
3,30.0,30.64,292.97,14.0
4,40.0,34.87,180.91,18.0
5,50.0,63.39,60.0,19.0
6,60.0,63.39,60.0,19.0
