,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.07,76738.38,3.0
1,10.0,13.35,75736.6,4.0
2,20.0,19.7,56487.65,7.0
3,30.0,26.19,36297.1,8.0
4,40.0,37.85,32924.7,9.0
5,50.0,42.24,26589.98,10.0
6,60.0,62.64,14700.18,11.0
