,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.96,82216.67,3.0
1,10.0,9.17,74686.44,4.0
2,20.0,15.42,56344.07,7.0
3,30.0,39.79,40847.0,8.0
4,40.0,39.79,40847.0,8.0
5,50.0,40.9,33585.6,9.0
6,60.0,68.54,20517.82,10.0
