,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.83,61512.67,6.0
1,10.0,10.36,34034.7,9.0
2,20.0,20.94,15402.43,12.0
3,30.0,27.5,14075.06,22.0
4,40.0,40.27,14074.94,23.0
5,50.0,51.7,14071.74,24.0
6,60.0,58.88,14068.6,28.0
