,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.66,61124.83,3.0
1,10.0,10.13,58180.65,4.0
2,20.0,19.63,45267.23,6.0
3,30.0,28.26,26901.63,9.0
4,40.0,41.74,24986.62,11.0
5,50.0,50.12,13154.47,25.0
6,60.0,59.98,13125.4,40.0
