,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.48,28953.42,11.0
1,10.0,13.22,23705.73,12.0
2,20.0,21.15,23508.35,14.0
3,30.0,29.45,13469.8,19.0
4,40.0,40.26,13232.62,23.0
5,50.0,48.62,13232.32,27.0
6,60.0,60.07,13193.66,36.0
