,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,7.55,39348.6,5.0
1,10.0,7.55,39348.6,5.0
2,20.0,23.54,33315.83,7.0
3,30.0,23.54,33315.83,7.0
4,40.0,44.63,31705.03,8.0
5,50.0,49.86,30409.68,9.0
6,60.0,57.69,30217.71,10.0
