,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.7,735.09,11.0
1,10.0,10.26,521.56,17.0
2,20.0,13.43,174.27,26.0
3,30.0,13.43,174.27,26.0
4,40.0,61.98,60.0,27.0
5,50.0,61.98,60.0,27.0
6,60.0,61.98,60.0,27.0
