,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,1.1,601.05,2.0
1,10.0,10.16,523.22,3.0
2,20.0,19.91,517.84,8.0
3,30.0,19.91,517.84,8.0
4,40.0,44.48,517.82,9.0
5,50.0,44.48,517.82,9.0
6,60.0,59.85,472.67,10.0
