,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.2,68436.7,7.0
1,10.0,4.2,68436.7,7.0
2,20.0,17.58,41716.79,8.0
3,30.0,17.58,41716.79,8.0
4,40.0,59.84,20013.06,9.0
5,50.0,59.84,20013.06,9.0
6,60.0,59.84,20013.06,9.0
