,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.44,56002.92,6.0
1,10.0,9.12,30644.69,8.0
2,20.0,29.48,19742.33,9.0
3,30.0,29.48,19742.33,9.0
4,40.0,47.83,4010.74,10.0
5,50.0,47.83,4010.74,10.0
6,60.0,47.83,4010.74,10.0
