,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.09,19094.25,8.0
1,10.0,11.55,4561.5,10.0
2,20.0,19.82,4541.05,33.0
3,30.0,29.02,4541.04,54.0
4,40.0,39.99,4541.04,72.0
5,50.0,48.87,4541.04,78.0
6,60.0,59.69,4529.68,83.0
