,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.52,357.8,9.0
1,10.0,8.15,141.66,11.0
2,20.0,8.15,141.66,11.0
3,30.0,8.15,141.66,11.0
4,40.0,65.0,40.0,12.0
5,50.0,65.0,40.0,12.0
6,60.0,65.0,40.0,12.0
