,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.23,66789.32,9.0
1,10.0,13.65,62118.64,10.0
2,20.0,13.65,62118.64,10.0
3,30.0,30.29,35235.21,11.0
4,40.0,49.25,30005.11,12.0
5,50.0,49.25,30005.11,12.0
6,60.0,58.02,14542.41,14.0
