,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.55,759.91,8.0
1,10.0,11.73,620.45,10.0
2,20.0,20.59,551.43,13.0
3,30.0,27.58,549.82,14.0
4,40.0,27.58,549.82,14.0
5,50.0,59.05,531.94,15.0
6,60.0,59.05,531.94,15.0
