,fitness,fitness_trace,birth_time,route
247,1566.4048995576288,"[1501.3081345734793, 0, 0.0, 65.09676498414953, 0]",11.6829993724823,"[[0, 0], [0.2356501003195405, 0.0], [-0.3780871562057847, 0.08748612427357635], [-0.4132725009240398, 0.442329814293391], [-0.4483824827921332, 0.5659135566361717], [-0.025805296599464705, 0.30480935959251043], [-0.7834869151842907, 0.16140275492487155], [-1.0831116873221431, -0.04024001033624891], [-1.0473477928527788, -0.018641647392295978], [-1.0887421106049033, -0.02166736124304514], [-0.9533229527706863, -0.23627545206356299], [-1.0521657361225032, -1.031703595788595], [-0.35103755068342135, -2.293991801007137], [1.4789400049048806, -3.1402286041144527], [-0.5969970183134331, -2.517236644558552]]"
248,1316.0204042443106,"[1060.6424460809742, 200, 0.0, 55.377958163336345, 0]",11.706214666366577,"[[0, 0], [0.27999517683712005, 0.0], [0.8928080611947156, -0.8286685426869622], [1.799709801352692, 0.7584862248645547], [0.4144373317545126, -1.0237741479117446], [-1.151299840723767, -2.818097724139671], [-1.5673224147364249, -0.24595118666517732], [1.3526577635295804, -0.05990260261735192], [1.3111056180125638, 3.4272915779360047], [-1.3250895450834943, 0.4869153833001738], [1.9525137909569077, -2.130451186227967], [3.8619096372032633, -6.365482987411896]]"
249,1396.3559938161486,"[1349.7162962608056, 0, 0.0, 46.639697555343076, 0]",11.738980293273926,"[[0, 0], [0.27999517683712005, 0.0], [0.8928080611947156, -0.8286685426869622], [1.799709801352692, 0.7584862248645547], [0.4144373317545126, -1.0237741479117446], [-1.151299840723767, -2.818097724139671], [-1.4951630632482038, -0.6920914628685197], [-0.48081347768336963, 0.9041869593663164], [-2.302645775534664, 2.348547418917267], [-1.8309505685416352, -0.6189305205934805], [-2.90567345182734, -3.9089890985858955]]"
250,1505.1945289666912,"[1439.978344320969, 0, 0.0, 65.21618464572215, 0]",11.761320352554321,"[[0, 0], [-0.10163088742385404, 0.0], [0.14978911245543175, -0.09103553221401832], [0.1006547029496324, 0.6356294787336394], [-0.11130518559123158, -0.1587622545560656], [-0.40757870487410947, -1.060337848725151], [-0.8233697183679549, -0.3976192841401676], [-1.3821530585506323, -0.7731358601603687], [-0.873380776451321, -1.861088273660489], [-0.37174314084767496, -0.26987819312083583], [-1.9906325803618241, 0.14064840948882162], [-0.27429540864830576, -0.5647458255573566], [0.07404420021011049, -2.8004890263817774]]"
251,1318.1636559484864,"[882.554783005099, 400, 0.0, 35.608872943387254, 0]",11.781582832336426,"[[0, 0], [0.17274119247443065, 0.0], [0.36828417301088534, 0.31169081551733613], [0.4344413831244497, 0.2325570933625373], [0.3703220293261409, 0.2702540966164733], [0.47409608238530765, 0.2646394351024818], [0.49102387849454565, 0.2716233139195543], [0.47831805296645835, 0.24511235493041716], [0.40542507156993596, -0.024830936804958736], [-0.26874789572331964, -0.9395209509593012], [-2.1594144410171556, -1.2427720762697347], [-2.899714922962934, -3.6182034714051037], [-1.6503507451690844, -5.907456042624675]]"
252,1273.4820322143632,"[1250.9259333196783, 0, 0.0, 22.556098894684986, 0]",11.947277784347534,"[[0, 0], [0.17274119247443065, 0.0], [0.3167594042993618, 0.22956157142492084], [-0.08535231165051343, 0.13191978792554038], [-0.43854956355313574, -0.39037103024963515], [-0.5158759240033798, -1.08424429318319], [-0.24998553251943662, -1.8496022121538978], [-0.16630320995315634, -2.682579913045551], [-0.08551756234695686, -3.1320172975357545], [-0.552054804307822, -3.3524759272423132], [-1.7533116919086074, -3.9961437078066835]]"
253,1545.247082389977,"[1113.0178807732607, 400, 0.0, 32.229201616716495, 0]",12.017700672149658,"[[0, 0], [-0.10217521012692656, 0.0], [-0.393455496835161, -0.24551322212791427], [-0.37749448844945754, 0.6085143842001651], [0.5239993295017563, 0.09251393208918554], [0.9466291335352609, 0.029273150008916962], [0.756165279810924, -0.0067853025653331], [0.5410929629145476, -0.3320587942043872], [0.0861104163577584, -1.1501502797821201], [-0.6393826199179371, -1.959470962327823], [-1.1930467862285548, -2.3394608562493873], [-0.60582210415755, -2.588496054304138], [0.20342831089870492, -3.1327816319808974], [1.2487891313050314, -4.108435981144123], [2.2369904308688424, -4.904306339150063]]"
254,1107.4098467006017,"[1082.6536385612803, 0, 0.0, 24.7562081393215, 0]",12.102250337600708,"[[0, 0], [0.019917849165981938, 0.0], [0.12201504410652764, -0.017091623293003053], [-0.1412015684153341, 0.06648733103498167], [-0.6483784143974582, 0.1717609260150132], [-1.3029758185372466, -0.0415300051160788], [-1.633586486050732, -0.5203232247514974], [-1.978457039750435, -0.8549470127041934], [-2.56770481951259, -1.6274241526165696], [-1.8417830281660554, -2.884847137798307], [-1.0047361914454946, -3.9022219534471656], [-0.00713813771057898, -4.586736513503198]]"
255,1216.1586483254039,"[1171.1062120082383, 0, 0.0, 45.052436317165466, 0]",12.10563325881958,"[[0, 0], [-0.10227217999266673, 0.0], [-0.5577154902495188, -0.25278347192381045], [0.15256470306991018, 0.7668157969423264], [-0.07826047224886393, -0.7661200382743752], [-0.4372412547523569, -2.260124786410362], [-1.836387662902255, -2.9190799969615155], [-1.4383114527750382, -3.867018138174285], [-1.739390742197381, -4.174004986502985], [-1.9675330267361393, -4.461191189743858], [-1.7080962620436797, -4.52384072876918], [-1.7189860596133604, -4.402470998559984]]"
256,1693.3690844075118,"[1662.6469462850011, 0, 0.0, 30.722138122510714, 0]",12.264488220214844,"[[0, 0], [-0.07015753448762727, 0.0], [-0.7104338594619849, -0.007043808211167131], [-1.619250179495868, 0.12589867554509987], [-1.517011303172309, -0.9028491730976963], [-0.9647782718007507, -1.575690241341484], [-0.7442421838120571, -1.5939737337029132], [-0.6790566036221173, -1.7399742489026155], [-0.8573137522889822, -1.94602837237562], [-0.7094289726658491, -2.2294054674491135], [-0.5223714752738001, -1.9328771805643714], [-0.34842956336969866, -1.6940702784612383]]"
257,1975.243044977986,"[1914.2383269406232, 0, 0.0, 61.004718037362764, 0]",12.274564981460571,"[[0, 0], [-0.07015753448762727, 0.0], [-0.6273671719978355, -0.00612997492948541], [-0.6271249306383005, -0.48031453836277327], [-0.3969705304648461, -0.4881807973042027], [0.19695127764880252, -0.07123035792418508], [1.1110880600915616, -0.19103625403057972], [1.9474955887091976, -0.5102177838945117], [3.1506917194575723, -0.8651165895892605], [4.489890819550121, -1.9275980796892807], [4.977803652083574, -0.353019945539259], [3.7375831284376546, -1.4296844603808805], [5.187695604309159, -0.8757821172210418], [3.760801210915139, -1.1986317222723761]]"
