id,generation,parents,fitness,fitness_trace,birth_time,route
0,0,[],262075.3880111329,"[5.58659465494646, 25, 11.730005180979719, 4.906420309499513, 10, 33.14873474661242]",0.0007011890411376953,"[[0, 0], [-0.5319885192216227, 0.0], [-0.8773416498137273, -1.8858024577872605], [0.5272188526580905, -4.123771701273873], [2.2214128465434664, -1.8002751939183952], [4.814224954702478, -3.945958070376811], [6.253640242097543, -6.525651691031545], [3.2438294673215666, -6.1885118941977], [2.4005779688941904, -1.9341114293606556], [8.062401669394113, -1.9119910134200884], [3.9980329957675633, -6.097978472198008]]"
1,0,[],21441.567246376733,"[14.948066278014878, 0, 11.992328474986225, 3.8364111031245027, 10, 13.695620556291692]",0.0007650852203369141,"[[0, 0], [0.665188089448413, 0.0], [1.3507146086533726, -0.5136293046410079], [2.41451831147139, -0.7155084031748192], [1.6108887107103094, -0.9320035863733894], [1.4733213310137674, -1.1265633209236383], [1.1352374741757225, -0.6637362148487742], [0.19668997969537627, -0.026618491289779556], [2.362584826976086, 0.782574690136681], [0.9266663336636414, 3.252179056094426], [-1.7865253727732786, 4.840923574507176]]"
2,0,[],26784.293386049496,"[15.518438927339187, 0, 21.15796779967388, 5.653659411507573, 10, 21.50461772261378]",0.0008225440979003906,"[[0, 0], [-0.8282761975991182, 0.0], [-2.0728848864830094, -0.6834138264646901], [-1.2179918372280651, 1.2673569621610146], [1.2637075707044099, 0.28614570640373627], [0.01454513470103913, 3.193880048458573], [2.624103553114097, 1.462907631576622], [1.5803129870042252, 2.680366722372729], [0.4384766020656625, 1.420263441872661], [-1.5362722807711737, 3.2958686142621443], [-1.7728297212522244, 5.416842138421244]]"
3,0,[],24162.927253065845,"[15.84768068383811, 0, 15.183782928640504, 6.069397127492961, 10, 16.415392158189583]",0.0008707046508789062,"[[0, 0], [0.919405050225435, 0.0], [0.6534422860116778, -1.1360162119688084], [0.6144840444899997, -1.1567061213938328], [1.859742457708071, -0.7547177523652119], [3.7178481815156896, 0.4280637629275794], [6.247313852997371, -0.6988467409277751], [4.937853749298115, 1.9786211297267529], [5.079619198113466, 3.922073248771797], [4.201256575967576, 3.251408390845489], [4.474083487860434, 5.203011543787967]]"
4,0,[],20617.209460254762,"[15.791683786816025, 0, 8.373139574852154, 5.266841856440109, 10, 12.271700368646941]",0.0009176731109619141,"[[0, 0], [-0.4633191684794984, 0.0], [-0.4168489007412757, 1.3399707474089269], [0.47250475543523296, 3.107013053873719], [1.1294538641375038, 4.46900875304169], [1.933411363486757, 4.574888539695523], [0.7578957962883945, 5.026541983934707], [2.6686216953321273, 5.650662957155982], [1.2020704359289063, 6.679070211535834], [1.5787792606976223, 6.158026369264611], [1.4051372575842431, 5.7290453019290615]]"
5,0,[],20669.079787733644,"[14.230824585733933, 0, 11.762458017780983, 4.454925135615126, 10, 11.53367954770789]",0.0009691715240478516,"[[0, 0], [-0.057984833081195175, 0.0], [-0.564939510816378, 0.03648262037709459], [-0.2699129105704052, -0.14577231374782457], [-0.7550213387339997, 0.8257735139960758], [0.5348561709825538, -0.7334244532818169], [1.5659838647397253, -1.1063424836244764], [2.275648291812173, -1.07944527021733], [1.6024253305775025, 0.39511132906763946], [2.277267060706436, 2.200487308883864], [3.8176108951301315, 3.709201852891111]]"
6,0,[],220517.04635903978,"[16.375038823435126, 20, 7.082264942798151, 4.788233558003702, 10, 22.05170840522054]",0.001024007797241211,"[[0, 0], [0.6628594473834086, 0.0], [-0.9322094261784226, -0.5436051876098671], [0.38399895024159947, -1.4798422643574345], [-0.2985504692378739, -2.46631688666296], [1.1577090401440862, -2.959584601885923], [1.548832585830227, -5.282267640146526], [4.0653549898169175, -4.98490993241298], [6.60531851766344, -4.427936836621353], [9.150656709207784, -2.0675347443925487], [11.545984149408733, 1.6117245269860723]]"
7,0,[],26405.00215618713,"[13.624419860005826, 0, 23.995114716809905, 6.518009805542372, 10, 31.223957222111114]",0.0016324520111083984,"[[0, 0], [0.97896521474678, 0.0], [-0.008050883287724186, -0.5864742374215117], [0.4583858239551191, -0.5067652283817705], [-1.6241968747424331, -1.1953587408980257], [0.48060013832054743, 2.2204822784722427], [5.364305571119121, 2.9839951424113544], [1.5216507921863498, -0.0863763070590899], [4.1235073531139825, 2.9629786926297093], [8.099902759355757, 3.988139306514515], [9.494438708780228, -0.22859016687270395]]"
8,0,[],21620.78069557895,"[12.627498840803954, 0, 16.72718374158906, 5.2049331796631195, 10, 9.196666014155468]",0.001684427261352539,"[[0, 0], [-0.987855596617427, 0.0], [-0.2269932600384379, -0.7171364520138859], [-0.5771907426303586, -0.1289418668442327], [-0.07577942088776252, 1.57885016071041], [2.101596204871527, 1.6263825480529521], [3.5050997524761125, 2.1746979533151287], [3.3589220400518873, 2.1591231345264297], [3.165802961022866, 1.8171535914943087], [3.131677410435071, 1.996011551284644], [3.3661207075308837, 2.170577568744919]]"
9,0,[],20551.68081222564,"[12.097021015249181, 0, 15.781589081084654, 4.5708223281938185, 10, 6.783023614748738]",0.0017321109771728516,"[[0, 0], [0.4656051147219653, 0.0], [0.30129824839314856, 0.26364309199981006], [0.39560550276141193, 0.04700244173938843], [0.960900541604493, -0.13246963899188002], [1.2716988930891315, 1.3236908482036724], [1.2389682031267917, 2.3439504980701837], [1.5683331967436518, 3.1394175145261927], [0.43238665022551137, 2.3009638457941963], [0.4617718523419172, 2.0505429220987246], [0.6009181150352839, 2.082086527682326]]"
