id,generation,parents,fitness,fitness_trace,birth_time,route
0,0,[],471476.768817156,"[0, 0, 15.264995693300106, 5.538101358055995, 12, 17.924064658379358, -47.1130813781984]",0.001834869384765625,"[[10.0, 10.0], [9.348539465614444, 10.0], [8.5254474808549, 10.863024823200314], [7.880735674398181, 10.978206601030216], [8.19537991254894, 10.02216165092289], [6.40489930588165, 10.215485550005862], [7.024371905063471, 8.905686716335403], [6.797066232179748, 7.274833620075499], [7.117691026644859, 5.03089790879758], [4.251096016073683, 5.429316715750793], [6.9896713393623315, 5.527326068396054], [7.990515881317107, 5.760789179763235], [7.740868262319993, 6.298975048911256]]"
1,0,[],544798.180077856,"[0, 0, 15.463903099369674, 8.98164435158597, 16, 21.79660212925846, -54.43719280012172]",0.0019159317016601562,"[[10.0, 10.0], [10.884402999478672, 10.0], [10.41756481137838, 12.128913168209055], [12.82604364177368, 11.021064394593475], [10.828334153892502, 9.051504603753852], [10.792434206823483, 11.240708243413994], [10.042202169187842, 10.907782964372114], [10.250660745351952, 10.631239063089017], [10.758568806778836, 10.427087471457192], [10.779154441130874, 10.388682881473352], [10.170596768168599, 10.153438671998316], [9.245460715577138, 8.45628509723977], [9.840853279462872, 10.300696344443752], [8.094609607759377, 10.271852512288463], [8.689163299883443, 8.89216023988152], [9.339066536736231, 8.039127616805864], [9.810095220563, 8.150411080027801]]"
2,0,[],438531.1498573921,"[0, 0, 20.251795914952723, 6.698302059334506, 13, 37.61726623807958, -43.80940316114112]",0.0019788742065429688,"[[10.0, 10.0], [10.68092036049213, 10.0], [10.979727066447994, 8.511441856346133], [8.995849661178493, 7.02046070136884], [6.857336352527866, 4.730490697571316], [5.177960258135693, 8.217178750100501], [4.339503008904607, 4.0503194154102555], [0.8394522036118723, 4.659580032664082], [-1.8617692291407522, 6.097859646019374], [-3.3928387447554016, 5.1745550493580765], [-3.935061709292408, 6.76044197802904], [-1.4304589216604073, 5.705811793077403], [-5.174276672058324, 5.586506117162563], [-0.1189726444182998, 6.529647946222425]]"
3,0,[],612418.8661284874,"[0, 0, 11.029966553768515, 8.228841206680299, 14, 30.732248623770403, -61.20555458022591]",0.002045869827270508,"[[10.0, 10.0], [9.764887938869213, 10.0], [10.321775418593827, 10.448385701658879], [8.66396167499518, 11.475516839806241], [7.695596547111939, 14.41693839083522], [8.021931806684622, 11.633991124576475], [5.892766190015731, 10.773259593702752], [7.809721778882357, 10.817380457112934], [7.792579738716085, 12.460525258502244], [5.619860869443146, 11.841037647344221], [8.668604414790817, 10.990856996030066], [9.476788674965942, 8.333242200539377], [8.527587795298114, 6.40420531551625], [10.988881952209788, 6.672899523133385], [11.553739669968188, 9.871365025731437]]"
4,0,[],587469.6525960884,"[0, 0, 26.62861446306103, 10.932727668147024, 23, 35.2872219208606, -58.68287519528553]",0.0021512508392333984,"[[10.0, 10.0], [9.36372296426589, 10.0], [9.313579704794652, 8.524005993751949], [10.21592862960082, 6.348662049170603], [7.617975469996273, 5.389872068608533], [8.836938786899726, 3.714829279177332], [9.141754011287796, 4.874124274437679], [8.333264435174778, 3.582044586983102], [10.209877268349327, 4.616266033313693], [8.401403850897516, 4.773518705312185], [7.845983208058265, 5.627475443044711], [7.984796672457782, 5.482965691095954], [8.777746593212864, 5.433717539145123], [9.645630332218397, 4.834149265272699], [10.645522847746308, 4.5110388900344045], [11.572812411889158, 3.842868917331016], [11.664006733463605, 3.8722469659883076], [12.710781734114798, 4.5821097078721476], [13.837989788329224, 5.138385899905112], [14.16390666441599, 5.410038875949922], [14.752384354120174, 4.979851754328082], [12.919235565856741, 3.8503865096314946], [16.341452106492703, 3.298604589645056], [13.884519151171098, 7.240306914061179]]"
5,0,[],1034253.0107960646,"[0, 0, 26.362471605811375, 8.891681786631857, 22, 48.02755969425015, -103.3632441702446]",0.0022521018981933594,"[[10.0, 10.0], [9.018001639370585, 10.0], [8.490258565402414, 8.944374415098078], [8.622850662827865, 8.004476742958586], [6.670376511024386, 8.818866588542642], [7.198348201294729, 11.122621771692927], [9.292884773180026, 11.981355565348068], [11.059123811269153, 10.143964676142469], [13.829716216634413, 10.729899452500804], [11.308209419711641, 9.263292285949518], [11.818916842573682, 6.051900463659713], [12.998443334390895, 9.451932099257737], [9.060754335036632, 10.644724227438568], [6.214178198066672, 13.610643367007603], [8.769655093605156, 15.645142104026556], [10.92147577935589, 17.50658827290412], [10.253244485822526, 19.064467780518758], [10.168600462348317, 19.058577121726746], [11.240161602091897, 19.95647813538409], [12.310268260393428, 21.898047333814052], [12.161732929602097, 24.006681109616576], [12.395296529423144, 25.050625027619535], [12.504953194613782, 25.04506715138308]]"
6,0,[],554977.1284794749,"[0, 0, 25.60503429666616, 12.286264043440017, 23, 12.794098656837686, -55.4355421397417]",0.0023572444915771484,"[[10.0, 10.0], [10.407875135277115, 10.0], [10.439296353713814, 10.310476878695226], [10.605398939988516, 10.302036244037776], [10.580705455766402, 10.521851035544763], [9.477353174744954, 10.01804368335767], [8.130412274338411, 9.421007581806972], [8.125824592282475, 9.381725682683486], [8.5496028669438, 8.404402125522731], [8.911708162763317, 8.524161269025251], [9.11784156417222, 8.448503948527868], [8.850707175702748, 8.190046631132278], [8.878567554084952, 7.844554752283363], [9.244374773566326, 8.084444590242056], [9.914898150954594, 9.04964072174719], [8.803765482725943, 9.144807583896307], [8.450735842858926, 8.792787121585647], [8.34782860066348, 8.787524550305752], [8.091539618537974, 8.009394939679817], [9.03873238459095, 7.949092329341911], [9.050459138135231, 8.217814637181586], [9.177062032665344, 8.432466337921214], [9.43479738871157, 8.17981551562801], [9.338826017677327, 8.771436921279438]]"
7,0,[],604654.2780199274,"[0, 0, 0.6676583538069789, 1.0629213867380738, 2, 1.0765984120014416, -60.46158956241101]",0.0023686885833740234,"[[10.0, 10.0], [10.394399530866844, 10.0], [11.060019775915842, 9.850517550186625]]"
8,0,[],235684.07699240753,"[0, 0, 28.281230418461988, 9.18984416674568, 22, 116.97811526589668, -23.497238813128956]",0.0024716854095458984,"[[10.0, 10.0], [9.273164007751669, 10.0], [10.108411600339334, 10.710143346477656], [11.443169392497415, 10.316126878683493], [9.033999266122771, 10.200934854514903], [6.179233858755543, 9.497161553418932], [3.9126539836865133, 7.9555287928372795], [0.8882572131578855, 8.613302307971374], [3.0261369879747138, 4.908302946034824], [7.785323997682818, 6.855321698688912], [12.937771820225644, 8.171891138688078], [15.41304088660252, 3.5298694571805234], [18.986502629210676, 8.39732380523404], [12.578344363179038, 5.422341960304421], [9.746530011823667, 12.764141664743333], [3.603072180771891, 19.222175172656137], [-4.606364632617919, 22.141512598258945], [-2.2152848974319332, 13.76113804929079], [-7.750539124981411, 6.4499678725881635], [0.366500344024955, 3.602941289562135], [5.383415051865396, -2.0054227500603856], [6.206167525559425, -7.668863257398426], [8.757758790356664, -11.05897170707908]]"
9,0,[],588260.847985084,"[0, 0, 9.840527863764262, 1.0295841733676878, 3, 2.7106264768087507, -58.81194362382359]",0.002487659454345703,"[[10.0, 10.0], [9.063137614875782, 10.0], [8.147312195899989, 10.071945338660704], [7.599061644617714, 10.728181999971609]]"
