id,generation,parents,fitness,fitness_trace,birth_time,route
0,0,[],1429.0964465821676,"[12.426347776309253, 0, 29.544195451537014, 8.055366081532757, 17, 16.461668951242295]",0.0010035037994384766,"[[0, 0], [-0.1869891861426043, 0.0], [-0.13754671796973658, -0.8722794829589426], [-0.13928938470746108, -1.3933318234412804], [-0.10864706610335836, -1.3459631912722172], [0.757970986752613, -0.6508096625132267], [-0.7645966664804444, 0.3604564174007173], [0.013198833273909583, 0.8383501633588171], [0.5547597035360707, 1.0547161473974118], [-0.4620515759535837, 0.8557035774123811], [-0.3325642588610572, 0.9045939705885888], [-0.274829214128657, 0.9423513297646979], [-1.157424076299639, 1.205637111855804], [0.3828204210997763, 2.1533937953874207], [0.7024737418885922, 0.24564777306256136], [0.8385132960890964, -0.020981302396600454], [1.7071311500211444, 1.1493727319548728], [4.389810547443615, 1.625131500991236]]"
1,0,[],6624.774248627303,"[33.216601082720345, 3, 26.203266620291046, 9.163336787472073, 22, 83.1141403552684]",0.0011458396911621094,"[[0, 0], [0.2719466240516306, 0.0], [0.16374715155569897, 0.05628689430249875], [0.44673407179858926, -0.0846154813171824], [0.5216346172121967, 0.07045492989696545], [0.307094984507574, 0.20342874588797027], [2.4704311033751103, 0.21781042881572565], [6.496784734096851, 0.11440935113344222], [10.987520047982756, 2.8365216959232633], [15.68804492652305, 5.961574456511522], [11.339120493495773, 10.08250842490008], [6.594251663643247, 13.16139037299525], [2.8679683738901436, 15.356571350558282], [-0.5685513536024657, 14.419497566456775], [-1.9427538618809015, 17.661564517978537], [-1.182174856911128, 13.445057569242858], [-2.363440428783768, 7.910066042214181], [4.25458264181683, 8.16876686152636], [4.205323295800121, 14.366185956552009], [7.25027114301036, 10.38523559251313], [7.884278181820306, 14.682180495791378], [12.420436883824694, 15.950844886687614], [16.528408015386173, 18.81239864998221]]"
2,0,[],6108.340960702401,"[9.875821377761095, 5, 6.750257325317542, 5.183590748699412, 11, 10.75882292629158]",0.0012209415435791016,"[[0, 0], [-0.11131636174063209, 0.0], [-0.137188428959782, -0.5385306632911318], [-1.5705288378758524, 0.10396367798576871], [0.08649079458401426, -0.2610121083936569], [1.1435189412965836, -0.7870176289480291], [1.771580434858057, -1.3155713660155262], [2.692334236205858, -0.8027388334222234], [3.311408806222653, -0.2069454971002061], [3.3117229759668145, -0.15780672539954577], [3.937585735607856, -1.1436232900911156], [5.5132263633163525, -1.8063327531393731]]"
3,0,[],1194.0541317594705,"[11.49070160243613, 0, 1.2256746870528514, 2.186178953322891, 4, 4.983971515857401]",0.0012481212615966797,"[[0, 0], [0.4790107499637877, 0.0], [-0.603266055977711, -0.4713500960903887], [-1.9100211528153408, 0.3638740980406044], [-0.5303652383812858, 1.4784552980854102]]"
4,0,[],12146.860557495616,"[18.30686882035487, 10, 33.44277846086611, 16.708836886493394, 24, 76.17367546013]",0.0013995170593261719,"[[0, 0], [-0.921141667054101, 0.0], [-0.007386145534642452, -0.6916249603435164], [0.27134353751829643, -1.8191559698759874], [1.3411414739433392, -0.5273544127615141], [1.4290856451233076, -1.5346351253625024], [1.4829902819807976, -1.448991030038794], [1.586155967089665, -1.4475981826945457], [2.5813368483174894, -1.9843376326659876], [0.6563224736665784, -0.4878580658634301], [1.786056870937945, -3.0353271366841117], [2.918666537435987, -0.6543707648263051], [3.926819774437327, -2.248762020930731], [4.143311905385475, -1.8025563157314117], [4.732889685532603, -1.6569564550167022], [6.795496859454944, -2.071167215768927], [4.707238194201791, -5.283412252682969], [8.403938707836117, -2.0907015593620404], [6.702830850839506, -7.012062413209301], [11.970158786943482, -4.319282963990227], [7.547216095889759, 0.263290051607545], [14.237661163429154, -0.7644162364792504], [7.931683887292483, 4.041681525998163], [9.558703666346567, -3.6025173613892227], [16.7304726743845, -2.5681274165016164]]"
5,0,[],5873.686396547405,"[8.147248160130122, 5, 5.24357619643416, 2.7106718042229625, 5, 8.961580534392537]",0.0014328956604003906,"[[0, 0], [-0.9567674526223358, 0.0], [0.2955440069721967, -1.5841822862996324], [1.8865459879520854, -0.6455298455273035], [3.5907300613380078, -0.9143514377969116], [4.443872043569331, -3.1714090880236063]]"
6,0,[],1324.290869475167,"[10.756726774378818, 0, 22.508243596680526, 13.400295286542915, 23, 18.618192037285358]",0.001573324203491211,"[[0, 0], [-0.6243906817028233, 0.0], [-1.2040087670216868, -1.3916279805874454], [-0.63133688734491, -2.0158130696777388], [-0.5828499717423796, -1.5851436555916532], [-1.3850346218272174, -0.9983205648645719], [-1.5819022616843152, -0.7374380066627472], [-1.5796500636460435, -0.7330922216141116], [-1.7202486063340752, -0.8026537282289524], [-1.8509064160398654, 0.04717891655992601], [0.2104596132104301, -0.28115351343745587], [-1.4123139185626088, 0.7284534426306151], [-2.1024125574342674, -0.3166926264771712], [-1.9426341705923411, -0.72882975326487], [-2.6461066408764715, -0.4950189994612403], [-1.9877811598056063, 0.47503945773546596], [-2.1098918458332627, 0.47216176240159996], [-2.167961659812984, -0.24546932967741047], [-2.9846169362962027, 0.05524424854936372], [-2.1530602664439287, -0.04736530548026266], [-2.534725951232007, 0.3482445799885688], [-2.470345183401986, 0.4365863834651083], [-2.1685391764014286, -0.3215044330572554], [-3.2588995583122777, 0.2511825936069523]]"
7,0,[],2180.5186029026454,"[10.752431811510446, 1, 15.262619570714238, 4.628051333969996, 8, 25.275421751600838]",0.0016322135925292969,"[[0, 0], [0.9819387537763578, 0.0], [-0.5771460728197957, -0.7486968333530777], [-0.41936744300097545, 1.2798323045107272], [1.9643542179125666, 3.523640939207092], [-0.1341083024726003, 0.8258887776916334], [-3.0266578227066514, 2.329190920915923], [-0.6302935335504238, -1.3802035257793355], [5.500338192846743, -0.7608945440863566]]"
8,0,[],1011.95955993081,"[10.014254344128812, 0, 1.141160275611067, 0.6253252283112994, 1, 0.5341255179288542]",0.0016427040100097656,"[[0, 0], [0.5341255179288542, 0.0]]"
9,0,[],1326.9990625700773,"[12.0236907716581, 0, 14.57755362065823, 5.471435001256318, 11, 14.629985404267268]",0.001710653305053711,"[[0, 0], [-0.9007651747580423, 0.0], [-2.596972237238201, 0.3877188391696358], [-1.8281357771415392, 1.5030171775491208], [-1.0042009964646057, 1.5320348964024488], [-0.8519744474208749, 1.6427770831328676], [-1.650648743295473, 1.698301558531999], [-0.951550762733414, 2.293105422825345], [-0.961366034138502, 2.8067069814608896], [0.781495015381781, 2.216459268661947], [-1.4710448945181847, 2.413292890219585], [-4.506157620102682, 1.1473621666852951]]"
10,1,"[1, 7]",4325.0198861644585,"[11.778709470584305, 3, 21.941694367265946, 6.443962820451181, 12, 27.148939106027722]",0.34691810607910156,"[[0, 0], [0.9819387537763578, 0.0], [-0.5771460728197957, -0.7486968333530777], [-0.46245361306951416, 0.7258818010531253], [1.500682489450726, 0.5968919561531741], [1.2389057844508284, -0.9234868549263653], [0.8535715555076906, 0.011282657444783906], [0.5792201444255299, -2.138614596851466], [3.8091784426340194, -4.3475155595409225], [6.7891814881030506, -7.797358870972919], [9.168398296647947, -10.329616002531669], [9.918852148097024, -12.290451780521787], [11.73553671936613, -11.007558782821949]]"
11,1,"[3, 0]",960.2628377190237,"[8.543777076834312, 0, 12.76496237755391, 4.793045455238911, 10, 5.885130035592473]",0.39451169967651367,"[[0, 0], [0.4790107499637877, 0.0], [0.05881189801812364, -0.1830038010186885], [-0.04128452430302548, -0.2196302488539416], [-0.05057712081015986, 0.10957610987103977], [-0.44112160423447905, -0.1837246530668185], [0.08184598362624851, -0.5556457030384856], [0.04373792008346979, -0.5172585429863095], [0.0683894515397249, -0.5349060913768207], [-0.7426920751948208, -0.7164621782622953], [-2.8754972360215434, -1.9546508848731783]]"
12,1,"[10, 8]",971.3424967100545,"[8.865753938226376, 0, 9.850655874410608, 3.7847365603858076, 8, 4.767102887416914]",0.5882117748260498,"[[0, 0], [0.46514261867272266, 0.0], [0.2100860202679254, 0.6125560435816264], [0.39670496098869723, 0.2984858589018932], [0.8143830693420552, -0.2204214533857929], [0.863000894023906, -1.5432284699291734], [1.1015015653391094, -1.5036683372954383], [1.1173038607234904, -1.5025048875121616], [2.137399779680033, -1.3957501736060542]]"
13,1,"[7, 11]",1313.9519597573017,"[12.140898141142344, 0, 11.719652102279333, 5.930322955758939, 9, 9.862145643067295]",0.7128949165344238,"[[0, 0], [0.2841642863830238, 0.0], [0.20833482495077982, -0.03469912494640445], [-0.12263918306578758, 0.1772111931469243], [1.0500828478816036, 1.2655639900271758], [0.348547921316176, 0.319648753573043], [0.16119674989226151, -0.32795826016850765], [1.0780058629086495, -0.1832323984751512], [-0.6913435949857603, -0.7269891088945841], [-1.3616266080274426, 2.064301913244102]]"
14,1,"[2, 12]",1163.1616818758089,"[10.792236753689345, 0, 4.256823189549223, 4.217084913494047, 8, 3.938006506874448]",0.762779951095581,"[[0, 0], [0.46514261867272266, 0.0], [0.2100860202679254, 0.6125560435816264], [0.39670496098869723, 0.2984858589018932], [0.277540327003915, 0.4465314440166298], [0.11454515512727631, 0.7993384789835425], [-0.5152177552264624, 0.40413961983318647], [-0.4642888534275408, 0.14947365303406734], [0.11088133281457124, 0.7916671315286777]]"
