,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.6,210.8,8.0
1,10.0,7.01,148.85,10.0
2,20.0,7.01,148.85,10.0
3,30.0,7.01,148.85,10.0
4,40.0,60.48,40.0,11.0
5,50.0,60.48,40.0,11.0
6,60.0,60.48,40.0,11.0
