,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.33,69157.52,7.0
1,10.0,10.39,62980.93,9.0
2,20.0,17.34,49210.1,10.0
3,30.0,23.59,45177.82,11.0
4,40.0,23.59,45177.82,11.0
5,50.0,69.7,3244.39,12.0
6,60.0,69.7,3244.39,12.0
