,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,2.36,59451.74,5.0
1,10.0,14.38,46731.83,6.0
2,20.0,25.24,32526.33,7.0
3,30.0,32.94,31904.75,8.0
4,40.0,42.3,19176.95,9.0
5,50.0,49.15,18396.21,11.0
6,60.0,70.14,18386.54,12.0
