,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.96,45531.32,13.0
1,10.0,8.91,12121.55,18.0
2,20.0,19.35,3309.79,27.0
3,30.0,29.05,3234.86,28.0
4,40.0,40.03,3191.09,38.0
5,50.0,49.78,3190.74,58.0
6,60.0,60.13,3190.72,78.0
