,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.01,759.37,8.0
1,10.0,10.01,716.03,10.0
2,20.0,15.86,584.11,12.0
3,30.0,43.6,300.46,13.0
4,40.0,43.6,300.46,13.0
5,50.0,43.6,300.46,13.0
6,60.0,62.78,249.2,14.0
